Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,16,8,256,off,asynchronous,1000,32,4.93975,10000,6351189,0,120062,0,20710,4565,436101,120062,6360328,6231127,461
traffic,./traffic_sim,10000,32,8,32,off,asynchronous,1000,32,4.32005,10000,6346450,0,115323,0,14435,4680,342871,115323,6357812,6231127,408
traffic,./traffic_sim,10000,32,8,64,off,asynchronous,1000,32,4.1263,10000,6352383,0,121256,0,16671,4953,386691,121256,6366442,6231127,505
traffic,./traffic_sim,10000,32,8,128,off,asynchronous,1000,32,4.19808,10000,6286460,0,55333,0,14519,1750,269243,55333,6294387,6231127,395
traffic,./traffic_sim,10000,32,8,256,off,asynchronous,1000,32,5.56576,10000,7263613,0,1032486,0,187560,38377,3955046,1032486,7368712,6231127,549
traffic,./traffic_sim,10000,64,8,32,off,asynchronous,1000,32,4.24828,10000,6276385,0,45258,0,8889,1534,169808,45258,6286145,6231127,409
traffic,./traffic_sim,10000,64,8,64,off,asynchronous,1000,32,4.36869,10000,6251413,0,20286,0,9697,383,159339,20286,6254954,6231127,419
traffic,./traffic_sim,10000,64,8,128,off,asynchronous,1000,32,6.20356,10000,7396868,0,1165741,0,198232,38207,4148724,1165741,7497976,6231127,522
traffic,./traffic_sim,10000,64,8,256,off,asynchronous,1000,32,10.5544,10000,8585267,0,2354140,0,338356,80975,7722535,2354140,8810392,6231127,459
traffic,./traffic_sim,10000,16,16,32,off,asynchronous,1000,32,4.13238,10000,6823066,0,591939,0,56590,25165,1533832,591939,6867374,6231127,571
traffic,./traffic_sim,10000,16,16,64,off,asynchronous,1000,32,4.35119,10000,6988454,0,757327,0,67094,32699,1893412,757327,7032184,6231127,557
traffic,./traffic_sim,10000,16,16,128,off,asynchronous,1000,32,3.73693,10000,6613971,0,382844,0,43012,15351,1052367,382844,6633509,6231127,615
traffic,./traffic_sim,10000,16,16,256,off,asynchronous,1000,32,3.93192,10000,6520326,0,289199,0,41409,11873,915860,289199,6551497,6231127,567
traffic,./traffic_sim,10000,32,16,32,off,asynchronous,1000,32,3.81336,10000,6428185,0,197058,0,26822,7233,592609,197058,6445308,6231127,567
traffic,./traffic_sim,10000,32,16,64,off,asynchronous,1000,32,4.01074,10000,6397658,0,166531,0,25721,5609,542854,166531,6407298,6231127,545
traffic,./traffic_sim,10000,32,16,128,off,asynchronous,1000,32,3.86574,10000,6434220,0,203093,0,35178,7047,724301,203093,6448238,6231127,563
traffic,./traffic_sim,10000,32,16,256,off,asynchronous,1000,32,5.3042,10000,7423120,0,1191993,0,198934,46926,4367407,1191993,7535119,6231127,603
traffic,./traffic_sim,10000,64,16,32,off,asynchronous,1000,32,4.698,10000,6255235,0,24108,0,8778,511,147177,24108,6259451,6231127,376
traffic,./traffic_sim,10000,64,16,64,off,asynchronous,1000,32,4.47601,10000,6262516,0,31389,0,14163,578,234091,31389,6266482,6231127,416
traffic,./traffic_sim,10000,64,16,128,off,asynchronous,1000,32,5.68645,10000,7296201,0,1065074,0,181386,35476,3766829,1065074,7396123,6231127,495
traffic,./traffic_sim,10000,4,1,32,off,asynchronous,1000,32,22.3304,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,206
traffic,./traffic_sim,10000,4,1,64,off,asynchronous,1000,32,23.3243,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,205
traffic,./traffic_sim,10000,4,1,128,off,asynchronous,1000,32,23.295,10000,6231129,0,2,0,2,0,20,2,6231129,6231127,207
traffic,./traffic_sim,10000,4,1,256,off,asynchronous,1000,32,25.1822,10000,6231152,0,25,0,22,0,265,25,6231152,6231127,198
traffic,./traffic_sim,10000,8,1,32,off,asynchronous,1000,32,22.3477,10000,6231129,0,2,0,1,0,27,2,6231129,6231127,202
traffic,./traffic_sim,10000,8,1,64,off,asynchronous,1000,32,22.3956,10000,6231143,0,16,0,9,0,152,16,6231143,6231127,202
traffic,./traffic_sim,10000,8,1,128,off,asynchronous,1000,32,21.8343,10000,6231260,0,133,0,86,0,1317,133,6231260,6231127,203
traffic,./traffic_sim,10000,8,1,256,off,asynchronous,1000,32,21.4363,10000,6231838,0,711,0,565,4,8499,711,6231851,6231127,206
traffic,./traffic_sim,10000,4,2,32,off,asynchronous,1000,32,15.2015,10000,6238865,0,7738,0,1817,178,32445,7738,6239687,6231127,247
traffic,./traffic_sim,10000,4,2,64,off,asynchronous,1000,32,15.0639,10000,6290915,0,59788,0,6633,2341,168835,59788,6295285,6231127,270
traffic,./traffic_sim,10000,4,2,128,off,asynchronous,1000,32,16.5634,10000,6330233,0,99106,0,9347,4390,264859,99106,6339819,6231127,269
traffic,./traffic_sim,10000,4,2,256,off,asynchronous,1000,32,16.021,10000,6288497,0,57370,0,6729,2439,174045,57370,6295692,6231127,263
traffic,./traffic_sim,10000,8,2,32,off,asynchronous,1000,32,10.7428,10000,6231500,0,373,0,197,2,3135,373,6231500,6231127,268
traffic,./traffic_sim,10000,8,2,64,off,asynchronous,1000,32,10.3782,10000,6307144,0,76017,0,7521,2979,194374,76017,6309057,6231127,310
traffic,./traffic_sim,10000,8,2,128,off,asynchronous,1000,32,11.1999,10000,6233200,0,2073,0,853,27,14426,2073,6233281,6231127,262
traffic,./traffic_sim,10000,8,2,256,off,asynchronous,1000,32,12.1124,10000,6309024,0,77897,0,8666,3092,217862,77897,6313322,6231127,275
traffic,./traffic_sim,10000,4,4,32,off,asynchronous,1000,32,12.0056,10000,6414747,0,183620,0,17136,8429,486117,183620,6438701,6231127,319
traffic,./traffic_sim,10000,4,4,64,off,asynchronous,1000,32,12.5706,10000,6311990,0,80863,0,9146,3738,231836,80863,6328463,6231127,283
traffic,./traffic_sim,10000,4,4,128,off,asynchronous,1000,32,12.3159,10000,6452258,0,221131,0,19032,10769,573190,221131,6483470,6231127,322
traffic,./traffic_sim,10000,4,4,256,off,asynchronous,1000,32,13.3345,10000,6425436,0,194309,0,18035,8819,519684,194309,6445669,6231127,311
traffic,./traffic_sim,10000,8,4,32,off,asynchronous,1000,32,8.23907,10000,6315846,0,84719,0,8413,3303,218027,84719,6316863,6231127,311
traffic,./traffic_sim,10000,8,4,64,off,asynchronous,1000,32,8.37325,10000,6469666,0,238539,0,19560,10811,598502,238539,6486259,6231127,379
traffic,./traffic_sim,10000,8,4,128,off,asynchronous,1000,32,8.74845,10000,6334600,0,103473,0,10073,4207,263565,103473,6337916,6231127,314
traffic,./traffic_sim,10000,8,4,256,off,asynchronous,1000,32,9.0453,10000,6443312,0,212185,0,20878,9047,559297,212185,6453671,6231127,359
traffic,./traffic_sim,10000,16,1,32,off,asynchronous,1000,32,23.8363,10000,6231371,0,244,0,112,2,1827,244,6231373,6231127,193
traffic,./traffic_sim,10000,16,1,64,off,asynchronous,1000,32,22.4037,10000,6231346,0,219,0,144,0,2105,219,6231349,6231127,197
traffic,./traffic_sim,10000,16,1,128,off,asynchronous,1000,32,21.7368,10000,6234221,0,3094,0,1306,48,21448,3094,6234249,6231127,203
traffic,./traffic_sim,10000,16,1,256,off,asynchronous,1000,32,19.1656,10000,6242757,0,11630,0,6605,163,104527,11630,6243034,6231127,217
traffic,./traffic_sim,10000,32,1,32,off,asynchronous,1000,32,25.3144,10000,6231332,0,205,0,182,0,3033,205,6231336,6231127,185
traffic,./traffic_sim,10000,32,1,64,off,asynchronous,1000,32,22.1448,10000,6232107,0,980,0,815,6,12658,980,6232142,6231127,189
traffic,./traffic_sim,10000,32,1,128,off,asynchronous,1000,32,20.0343,10000,6239851,0,8724,0,6457,71,100715,8724,6240220,6231127,202
traffic,./traffic_sim,10000,32,1,256,off,asynchronous,1000,32,27.2329,10000,7765717,0,1534590,0,247490,54591,5400983,1534590,7872464,6231127,381
traffic,./traffic_sim,10000,64,1,32,off,asynchronous,1000,32,24.2616,10000,6232163,0,1036,0,933,8,14586,1036,6232201,6231127,185
traffic,./traffic_sim,10000,64,1,64,off,asynchronous,1000,32,21.1386,10000,6239209,0,8082,0,6524,55,101791,8082,6239685,6231127,194
traffic,./traffic_sim,10000,64,1,128,off,asynchronous,1000,32,31.5833,10000,7953348,0,1722221,0,262257,62769,5865673,1722221,8075935,6231127,409
traffic,./traffic_sim,10000,16,2,32,off,asynchronous,1000,32,11.4249,10000,6236366,0,5239,0,1348,97,24161,5239,6236393,6231127,251
traffic,./traffic_sim,10000,16,2,64,off,asynchronous,1000,32,10.0711,10000,6258955,0,27828,0,4132,904,88821,27828,6259946,6231127,286
traffic,./traffic_sim,10000,16,2,128,off,asynchronous,1000,32,10.2147,10000,6232487,0,1360,0,902,10,14018,1360,6232561,6231127,260
traffic,./traffic_sim,10000,16,2,256,off,asynchronous,1000,32,9.33395,10000,6246690,0,15563,0,7390,309,121467,15563,6248559,6231127,283
traffic,./traffic_sim,10000,32,2,32,off,asynchronous,1000,32,10.5368,10000,6233876,0,2749,0,1102,28,18305,2749,6233933,6231127,235
traffic,./traffic_sim,10000,32,2,64,off,asynchronous,1000,32,10.2649,10000,6239386,0,8259,0,2298,194,38218,8259,6239552,6231127,243
traffic,./traffic_sim,10000,32,2,256,off,asynchronous,1000,32,12.9674,10000,7838365,0,1607238,0,250960,59724,5589838,1607238,7978487,6231127,447
traffic,./traffic_sim,10000,64,2,32,off,asynchronous,1000,32,11.3577,10000,6251499,0,20372,0,4226,616,80766,20372,6253750,6231127,233
traffic,./traffic_sim,10000,64,2,64,off,asynchronous,1000,32,9.53612,10000,6239121,0,7994,0,4768,103,75794,7994,6239313,6231127,237
traffic,./traffic_sim,10000,64,2,128,off,asynchronous,1000,32,14.2066,10000,7937151,0,1706012,0,260735,62532,5826172,1706012,8066523,6231139,406
traffic,./traffic_sim,10000,16,4,32,off,asynchronous,1000,32,6.1568,10000,6272306,0,41179,0,5791,1431,124779,41179,6274789,6231127,346
traffic,./traffic_sim,10000,16,4,64,off,asynchronous,1000,32,6.12211,10000,6505526,0,274399,0,23622,12053,684407,274399,6521149,6231127,422
traffic,./traffic_sim,10000,16,4,128,off,asynchronous,1000,32,6.36338,10000,6320705,0,89578,0,10993,3617,263488,89578,6326459,6231127,355
traffic,./traffic_sim,10000,16,4,256,off,asynchronous,1000,32,7.20251,10000,6354753,0,123626,0,20878,4623,445292,123626,6364857,6231127,345
traffic,./traffic_sim,10000,32,4,32,off,asynchronous,1000,32,5.98372,10000,6382977,0,151850,0,13866,6394,390881,151850,6384895,6231127,374
traffic,./traffic_sim,10000,32,4,64,off,asynchronous,1000,32,5.72616,10000,6281847,0,50720,0,7573,1803,161490,50720,6283873,6231127,383
traffic,./traffic_sim,10000,32,4,128,off,asynchronous,1000,32,5.40336,10000,6289480,0,58353,0,14024,1879,262324,58353,6295109,6231127,385
traffic,./traffic_sim,10000,32,4,256,off,asynchronous,1000,32,7.5777,10000,7424719,0,1193592,0,209707,43184,4446019,1193592,7533229,6231127,494
traffic,./traffic_sim,10000,64,4,32,off,asynchronous,1000,32,6.34301,10000,6280411,0,49284,0,7567,1626,158171,49284,6281298,6231127,282
traffic,./traffic_sim,10000,64,4,64,off,asynchronous,1000,32,5.67317,10000,6242204,0,11077,0,6012,147,95917,11077,6242709,6231127,329
traffic,./traffic_sim,10000,64,4,128,off,asynchronous,1000,32,8.33326,10000,7679826,0,1448699,0,236056,52101,5126018,1448699,7807420,6231127,458
traffic,./traffic_sim,10000,16,8,32,off,asynchronous,1000,32,5.38334,10000,6509455,0,278328,0,25990,12021,721844,278328,6530018,6231127,428
traffic,./traffic_sim,10000,16,8,64,off,asynchronous,1000,32,5.0356,10000,6490046,0,258919,0,25544,11390,693786,258919,6512396,6231127,458
traffic,./traffic_sim,10000,16,8,128,off,asynchronous,1000,32,5.40774,10000,6443105,0,211978,0,23181,8859,602079,211978,6456836,6231127,476
traffic,./traffic_sim,10000,16,8,256,off,asynchronous,1000,32,5.27241,10000,6493777,0,262650,0,35192,10521,820725,262650,6507511,6231127,453
traffic,./traffic_sim,10000,32,8,32,off,asynchronous,1000,32,4.34987,10000,6265822,0,34695,0,7080,973,134037,34695,6268429,6231127,420
traffic,./traffic_sim,10000,32,8,64,off,asynchronous,1000,32,4.12975,10000,6376687,0,145560,0,18113,5711,430285,145560,6386123,6231127,482
traffic,./traffic_sim,10000,32,8,128,off,asynchronous,1000,32,3.96873,10000,6298568,0,67441,0,15445,2177,291097,67441,6304868,6231127,506
traffic,./traffic_sim,10000,64,8,32,off,asynchronous,1000,32,4.24685,10000,6295190,0,64063,0,8902,1884,171514,64063,6306394,6231127,414
traffic,./traffic_sim,10000,64,8,64,off,asynchronous,1000,32,4.47478,10000,6251274,0,20147,0,8938,413,147713,20147,6254081,6231127,388
traffic,./traffic_sim,10000,64,8,128,off,asynchronous,1000,32,6.44559,10000,7466591,0,1235464,0,201640,40766,4242924,1235464,7577797,6231127,519
traffic,./traffic_sim,10000,16,16,32,off,asynchronous,1000,32,4.06943,10000,6584193,0,353066,0,39386,14082,961745,353066,6609254,6231127,569
traffic,./traffic_sim,10000,16,16,64,off,asynchronous,1000,32,4.07987,10000,6720527,0,489400,0,47211,20046,1252343,489400,6742137,6231127,602
traffic,./traffic_sim,10000,16,16,128,off,asynchronous,1000,32,3.97759,10000,6542741,0,311614,0,36856,12683,891356,311614,6570865,6231127,545
traffic,./traffic_sim,10000,16,16,256,off,asynchronous,1000,32,3.90894,10000,6615813,0,384686,0,52502,15376,1203063,384686,6642167,6231127,597
traffic,./traffic_sim,10000,32,16,32,off,asynchronous,1000,32,3.72951,10000,6395860,0,164733,0,23725,5956,515965,164733,6410257,6231127,554
traffic,./traffic_sim,10000,32,16,64,off,asynchronous,1000,32,3.74066,10000,6408818,0,177691,0,24888,6166,542715,177691,6416788,6231127,570
traffic,./traffic_sim,10000,32,16,128,off,asynchronous,1000,32,4.17872,10000,6375231,0,144104,0,27572,4898,549819,144104,6386490,6231127,519
traffic,./traffic_sim,10000,64,16,32,off,asynchronous,1000,32,3.63027,10000,6256440,0,25313,0,9039,532,155356,25313,6260415,6231127,466
traffic,./traffic_sim,10000,64,16,64,off,asynchronous,1000,32,4.41127,10000,6260299,0,29172,0,13657,568,223777,29172,6265437,6231127,404
traffic,./traffic_sim,10000,64,16,128,off,asynchronous,1000,32,5.60063,10000,7250008,0,1018881,0,179415,33862,3681637,1018881,7340702,6231127,488
traffic,./traffic_sim,10000,64,16,256,off,asynchronous,1000,32,17.1546,10000,10411341,0,4180089,0,441303,142282,11313482,4180089,10763064,6231252,509
traffic,./traffic_sim,10000,64,1,256,off,asynchronous,1000,32,31.3022,10000,8672186,0,2440798,0,342141,82923,7855363,2440798,8901266,6231388,474
traffic,./traffic_sim,10000,32,2,128,off,asynchronous,1000,32,10.1566,10000,6456563,0,225436,0,35023,10378,800835,225436,6500877,6231127,367
traffic,./traffic_sim,10000,64,4,256,off,asynchronous,1000,32,11.1083,10000,8621587,0,2390241,0,341780,82603,7794341,2390241,8883616,6231346,462
traffic,./traffic_sim,10000,32,8,256,off,asynchronous,1000,32,5.6951,10000,7219823,0,988696,0,183905,35738,3828638,988696,7311317,6231127,544
traffic,./traffic_sim,10000,32,16,256,off,asynchronous,1000,32,5.14613,10000,7437445,0,1206318,0,200798,47565,4403225,1206318,7556316,6231127,592
